"item","subject","y","a","z"
21,76,0.67535603453995,0,0.0720285146493928
22,76,NA,1,0.0720285146493928
23,76,1.17183834381328,0,0.0720285146493928
24,76,2.74925819097395,1,0.0720285146493928
25,76,1.17566001559129,0,0.0720285146493928
26,76,1.83049970730898,1,0.0720285146493928
27,76,0.74716558795223,0,0.0720285146493928
28,76,1.18108559105672,1,0.0720285146493928
29,76,NA,0,0.0720285146493928
30,76,2.14173143758176,1,0.0720285146493928
31,76,2.00740083438772,0,0.0720285146493928
32,76,2.2502052524763,1,0.0720285146493928
33,76,1.18718805415481,0,0.0720285146493928
34,76,3.1632227581836,1,0.0720285146493928
35,76,1.20234813340155,0,0.0720285146493928
36,76,1.81573546327713,1,0.0720285146493928
37,76,2.24968777319256,0,0.0720285146493928
38,76,0.757848933116213,1,0.0720285146493928
39,76,1.35595857865763,0,0.0720285146493928
40,76,NA,1,0.0720285146493928
41,76,0.829717970115832,0,0.0720285146493928
42,76,1.2498668312062,1,0.0720285146493928
43,76,1.52098378002347,0,0.0720285146493928
44,76,2.43574895024101,1,0.0720285146493928
45,76,1.04942905978648,0,0.0720285146493928
46,76,1.28671517093101,1,0.0720285146493928
47,76,0.221907154125177,0,0.0720285146493928
48,76,-0.192532886199386,1,0.0720285146493928
49,76,0.916015484981869,0,0.0720285146493928
50,76,1.16575763396124,1,0.0720285146493928
1,77,0.900009067701604,0,0.535712434666508
2,77,1.00741511855065,1,0.535712434666508
3,77,1.68233484567415,0,0.535712434666508
4,77,1.04894315179714,1,0.535712434666508
5,77,2.08949136080842,0,0.535712434666508
6,77,2.51276002296823,1,0.535712434666508
7,77,-0.395219162538584,0,0.535712434666508
8,77,NA,1,0.535712434666508
9,77,1.17800496848182,0,0.535712434666508
10,77,0.340868585547437,1,0.535712434666508
11,77,-0.315392374620436,0,0.535712434666508
12,77,0.791810908369356,1,0.535712434666508
13,77,0.424284595012092,0,0.535712434666508
14,77,0.573702952462006,1,0.535712434666508
15,77,1.91983408259387,0,0.535712434666508
16,77,2.0541688482465,1,0.535712434666508
17,77,-0.775006824161571,0,0.535712434666508
18,77,1.34451808871478,1,0.535712434666508
19,77,-0.475983832272194,0,0.535712434666508
20,77,3.24463473346471,1,0.535712434666508
21,77,-0.350061518327612,0,0.535712434666508
22,77,1.24616751818885,1,0.535712434666508
23,77,0.808100831326994,0,0.535712434666508
24,77,0.442660524641488,1,0.535712434666508
25,77,-0.275956636264107,0,0.535712434666508
26,77,0.935076917009455,1,0.535712434666508
27,77,-0.659431641385819,0,0.535712434666508
28,77,0.788607795537416,1,0.535712434666508
29,77,-0.442872478559571,0,0.535712434666508
30,77,0.179545849960995,1,0.535712434666508
31,77,0.846006783180258,0,0.535712434666508
32,77,1.47826929497805,1,0.535712434666508
33,77,0.850835911947946,0,0.535712434666508
34,77,2.60554815951816,1,0.535712434666508
35,77,-0.0982576855127706,0,0.535712434666508
36,77,1.84264410946776,1,0.535712434666508
37,77,1.17782031452886,0,0.535712434666508
38,77,1.79155305549323,1,0.535712434666508
39,77,0.812840080280279,0,0.535712434666508
40,77,NA,1,0.535712434666508
41,77,0.116602880006751,0,0.535712434666508
42,77,0.6486553124519,1,0.535712434666508
43,77,2.07673143774122,0,0.535712434666508
44,77,0.43047387692076,1,0.535712434666508
45,77,0.128403656529731,0,0.535712434666508
46,77,1.63179201307178,1,0.535712434666508
47,77,-0.0281207189423076,0,0.535712434666508
48,77,1.54206016596464,1,0.535712434666508
49,77,0.257285515015885,0,0.535712434666508
50,77,0.767544556472236,1,0.535712434666508
1,78,NA,0,-1.05545264081211
2,78,0.0646405087675862,1,-1.05545264081211
3,78,1.63891416126349,0,-1.05545264081211
4,78,3.0605272447767,1,-1.05545264081211
5,78,1.05145975107952,0,-1.05545264081211
6,78,NA,1,-1.05545264081211
7,78,-0.102410145161139,0,-1.05545264081211
8,78,2.79907662792636,1,-1.05545264081211
9,78,0.962722916645115,0,-1.05545264081211
10,78,1.31712505081859,1,-1.05545264081211
11,78,0.430795873040009,0,-1.05545264081211
12,78,0.886676415219442,1,-1.05545264081211
13,78,0.260485999891548,0,-1.05545264081211
14,78,0.65870013390446,1,-1.05545264081211
15,78,1.27079408886695,0,-1.05545264081211
16,78,1.53092177437831,1,-1.05545264081211
17,78,0.370085817452833,0,-1.05545264081211
18,78,1.17422500889009,1,-1.05545264081211
19,78,0.788722389284275,0,-1.05545264081211
20,78,-0.0342094875981982,1,-1.05545264081211
21,78,1.27612702590655,0,-1.05545264081211
22,78,1.18936356407153,1,-1.05545264081211
23,78,1.84394601250908,0,-1.05545264081211
24,78,-0.0593730249424811,1,-1.05545264081211
25,78,-0.405288217365478,0,-1.05545264081211
26,78,0.220737318682217,1,-1.05545264081211
27,78,-0.507651752617474,0,-1.05545264081211
28,78,1.21461148216639,1,-1.05545264081211
29,78,0.702212614230964,0,-1.05545264081211
30,78,0.45587424873715,1,-1.05545264081211
31,78,1.56015767995268,0,-1.05545264081211
32,78,1.16790973884503,1,-1.05545264081211
33,78,1.52237167904251,0,-1.05545264081211
34,78,1.12918707693704,1,-1.05545264081211
35,78,-1.12992437624917,0,-1.05545264081211
36,78,1.02514291732726,1,-1.05545264081211
37,78,1.84424651328678,0,-1.05545264081211
38,78,0.256049337759624,1,-1.05545264081211
39,78,0.284130324939196,0,-1.05545264081211
40,78,2.38803367412868,1,-1.05545264081211
41,78,-0.583852953664524,0,-1.05545264081211
42,78,0.433332218249936,1,-1.05545264081211
43,78,1.36534307415782,0,-1.05545264081211
44,78,1.19135169884514,1,-1.05545264081211
45,78,1.24724038722701,0,-1.05545264081211
46,78,0.602982314565569,1,-1.05545264081211
47,78,0.204684717182699,0,-1.05545264081211
48,78,0.751415359130549,1,-1.05545264081211
49,78,1.21640484295996,0,-1.05545264081211
50,78,0.81939897282915,1,-1.05545264081211
1,79,0.604342604503726,0,-0.748859561107138
2,79,-0.340234654158001,1,-0.748859561107138
3,79,-0.117223389628074,0,-0.748859561107138
4,79,2.41763191885274,1,-0.748859561107138
5,79,0.575866953030418,0,-0.748859561107138
6,79,0.830754879449541,1,-0.748859561107138
7,79,0.609216688618158,0,-0.748859561107138
8,79,1.06026549395147,1,-0.748859561107138
9,79,-0.516864516038479,0,-0.748859561107138
10,79,2.03139872365282,1,-0.748859561107138
11,79,-0.940479271087162,0,-0.748859561107138
12,79,1.27119990265737,1,-0.748859561107138
13,79,-0.491591305303947,0,-0.748859561107138
14,79,-0.0588089619442923,1,-0.748859561107138
15,79,1.21876763642516,0,-0.748859561107138
16,79,1.65024848055979,1,-0.748859561107138
17,79,-0.283117598489799,0,-0.748859561107138
18,79,1.55688755347792,1,-0.748859561107138
19,79,-0.520954055729267,0,-0.748859561107138
20,79,0.660986767537165,1,-0.748859561107138
21,79,1.97688774519603,0,-0.748859561107138
22,79,-0.0713622723605574,1,-0.748859561107138
23,79,0.634506285579021,0,-0.748859561107138
24,79,0.641783406806454,1,-0.748859561107138
25,79,-0.0744686533344777,0,-0.748859561107138
26,79,1.18945328798369,1,-0.748859561107138
27,79,0.142907376716511,0,-0.748859561107138
28,79,NA,1,-0.748859561107138
29,79,0.424501411581845,0,-0.748859561107138
30,79,1.06081601860887,1,-0.748859561107138
31,79,0.583323259513148,0,-0.748859561107138
32,79,1.27467909957431,1,-0.748859561107138
33,79,-0.136849295618379,0,-0.748859561107138
34,79,0.825422927193788,1,-0.748859561107138
35,79,-1.25363127090359,0,-0.748859561107138
36,79,1.94128736716773,1,-0.748859561107138
37,79,0.390412686320863,0,-0.748859561107138
38,79,0.50600229297217,1,-0.748859561107138
39,79,1.06132054444851,0,-0.748859561107138
40,79,1.28076030296653,1,-0.748859561107138
41,79,0.457338323458362,0,-0.748859561107138
42,79,0.833901789173044,1,-0.748859561107138
43,79,NA,0,-0.748859561107138
44,79,0.409689018726618,1,-0.748859561107138
45,79,0.810780998264416,0,-0.748859561107138
46,79,2.30022613862772,1,-0.748859561107138
47,79,0.998199222038825,0,-0.748859561107138
48,79,1.71011929018529,1,-0.748859561107138
49,79,0.364057573596807,0,-0.748859561107138
50,79,2.19353123286156,1,-0.748859561107138
1,80,-1.54889487655395,0,NA
2,80,-2.0062378342412,1,NA
3,80,-0.710032033470921,0,NA
4,80,-0.396970945244954,1,NA
5,80,-1.19343616927846,0,NA
6,80,0.904748885952976,1,NA
7,80,-2.04528510930861,0,NA
8,80,-1.94324614909408,1,NA
9,80,-1.98035292583817,0,NA
10,80,-0.586861366162283,1,NA
11,80,-0.276961355581584,0,NA
12,80,-1.14881037551873,1,NA
13,80,-1.12649284182633,0,NA
14,80,-1.10019602893602,1,NA
15,80,-0.920440379997832,0,NA
16,80,-0.103613179036348,1,NA
17,80,-1.78436343627653,0,NA
18,80,-0.672914922243162,1,NA
19,80,-1.72158873868055,0,NA
20,80,-1.05057383849243,1,NA
21,80,-1.8012717943314,0,NA
22,80,-0.508259433655494,1,NA
23,80,-1.55516801097589,0,NA
24,80,-0.432212909469033,1,NA
25,80,-3.05506452944757,0,NA
26,80,-0.888759472517716,1,NA
27,80,-2.44241885688005,0,NA
28,80,-2.42299274293338,1,NA
29,80,-2.0791370572323,0,NA
30,80,-1.3213722607932,1,NA
31,80,-1.04604222752387,0,NA
32,80,0.0102618027656682,1,NA
33,80,-1.2920408998131,0,NA
34,80,NA,1,NA
35,80,-1.38705056904321,0,NA
36,80,-1.930991733002,1,NA
37,80,-2.40770824107668,0,NA
38,80,-0.381445824647272,1,NA
39,80,-1.3758948760981,0,NA
40,80,0.513335351929653,1,NA
41,80,-1.54136473082697,0,NA
42,80,-1.21801133841122,1,NA
43,80,0.75187364892119,0,NA
44,80,-1.45413559744439,1,NA
45,80,-1.95773342517787,0,NA
46,80,-0.896294898033611,1,NA
47,80,-2.09046975130024,0,NA
48,80,-1.21509987813394,1,NA
49,80,-1.46925441672513,0,NA
50,80,-0.260445012202496,1,NA
1,81,1.27429979930065,0,NA
2,81,0.12971400469792,1,NA
3,81,1.27173175252214,0,NA
4,81,2.35806168023814,1,NA
5,81,0.854558759238307,0,NA
6,81,2.01968361846275,1,NA
7,81,-0.0163182192578079,0,NA
8,81,NA,1,NA
9,81,-0.650751490234162,0,NA
10,81,0.92732773326765,1,NA
11,81,1.39562823746544,0,NA
12,81,1.25923586506763,1,NA
13,81,0.564961982511731,0,NA
14,81,0.118741174829607,1,NA
15,81,0.730054921769417,0,NA
16,81,1.69113940473977,1,NA
17,81,NA,0,NA
18,81,1.8235865956886,1,NA
19,81,0.771833894151711,0,NA
20,81,0.602650251733069,1,NA
21,81,-0.282994179594718,0,NA
22,81,0.947188628158019,1,NA
23,81,1.40742955284415,0,NA
24,81,1.28443116805731,1,NA
25,81,-0.402479741942395,0,NA
26,81,0.861442184982178,1,NA
27,81,0.624377468153821,0,NA
28,81,0.642623127502198,1,NA
29,81,0.113927125509392,0,NA
30,81,0.571672681406681,1,NA
31,81,NA,0,NA
32,81,NA,1,NA
33,81,-0.289157810785593,0,NA
34,81,1.14138937494894,1,NA
35,81,-0.385367057666247,0,NA
36,81,-0.345161680937619,1,NA
37,81,0.0496373856904341,0,NA
38,81,-0.0568937603472657,1,NA
39,81,0.163493590367305,0,NA
40,81,0.475001447522345,1,NA
41,81,-0.613519333781051,0,NA
42,81,0.367441725830206,1,NA
43,81,0.0262496527854414,0,NA
44,81,2.03640685030885,1,NA
45,81,0.590370671389044,0,NA
46,81,0.913137691744429,1,NA
47,81,-0.547892475197867,0,NA
48,81,0.267318067413827,1,NA
49,81,0.514648352389585,0,NA
50,81,0.452886000957561,1,NA
1,82,-1.12829010350227,0,-0.802774958763862
2,82,-0.631747184606538,1,-0.802774958763862
3,82,0.0719549467844189,0,-0.802774958763862
4,82,0.832123444603029,1,-0.802774958763862
5,82,0.475027909894599,0,-0.802774958763862
6,82,1.35336672954449,1,-0.802774958763862
7,82,0.294120945763125,0,-0.802774958763862
8,82,0.45979868781096,1,-0.802774958763862
9,82,-0.442772120628856,0,-0.802774958763862
10,82,0.523694497456391,1,-0.802774958763862
11,82,0.803627461004869,0,-0.802774958763862
12,82,0.295095430264487,1,-0.802774958763862
13,82,-0.559593774194714,0,-0.802774958763862
14,82,1.4933059158707,1,-0.802774958763862
15,82,1.41195543548883,0,-0.802774958763862
16,82,1.49352101585627,1,-0.802774958763862
17,82,-1.18134793325689,0,-0.802774958763862
18,82,0.653172531277379,1,-0.802774958763862
19,82,-0.263394079972782,0,-0.802774958763862
20,82,0.0418363671330891,1,-0.802774958763862
21,82,0.330997688805812,0,-0.802774958763862
22,82,1.10275179005927,1,-0.802774958763862
23,82,0.990447607009576,0,-0.802774958763862
24,82,-0.551781754264575,1,-0.802774958763862
25,82,-0.575834416296017,0,-0.802774958763862
26,82,-0.0889102349492941,1,-0.802774958763862
27,82,NA,0,-0.802774958763862
28,82,-0.0797223216819897,1,-0.802774958763862
29,82,0.112703144315312,0,-0.802774958763862
30,82,0.506870482591642,1,-0.802774958763862
31,82,0.558069386141206,0,-0.802774958763862
32,82,0.710267515895481,1,-0.802774958763862
33,82,0.674133025224363,0,-0.802774958763862
34,82,1.45412936102797,1,-0.802774958763862
35,82,0.171602642184375,0,-0.802774958763862
36,82,0.305462597131674,1,-0.802774958763862
37,82,0.774158527805106,0,-0.802774958763862
38,82,-0.0750569669531392,1,-0.802774958763862
39,82,-0.162751473341518,0,-0.802774958763862
40,82,0.495307163471928,1,-0.802774958763862
41,82,0.878297972237058,0,-0.802774958763862
42,82,-0.313127842343006,1,-0.802774958763862
43,82,0.341531891952072,0,-0.802774958763862
44,82,0.0722889828039975,1,-0.802774958763862
45,82,-0.508979195359984,0,-0.802774958763862
46,82,NA,1,-0.802774958763862
47,82,-0.0526082137191367,0,-0.802774958763862
48,82,-0.135352928674253,1,-0.802774958763862
49,82,-0.243494767855516,0,-0.802774958763862
50,82,0.166697719669726,1,-0.802774958763862
1,83,0.666152436418115,0,NA
2,83,-0.27973290689567,1,NA
3,83,-0.495174302375504,0,NA
4,83,0.129907327261015,1,NA
5,83,0.0606244766843028,0,NA
6,83,1.7479996158948,1,NA
7,83,-0.557673623504871,0,NA
8,83,-0.0493343474388908,1,NA
9,83,-1.13600737676435,0,NA
10,83,0.258537387934752,1,NA
11,83,-0.416779203512123,0,NA
12,83,NA,1,NA
13,83,0.0215649902306925,0,NA
14,83,-0.0588239228223244,1,NA
15,83,0.695535582619275,0,NA
16,83,1.780495259697,1,NA
17,83,-0.913255892435816,0,NA
18,83,0.726355885150546,1,NA
19,83,0.938564121124422,0,NA
20,83,1.01144431566407,1,NA
21,83,0.81868864967254,0,NA
22,83,0.755120609331944,1,NA
23,83,0.425753269494912,0,NA
24,83,1.55195848335057,1,NA
25,83,-0.435356660157133,0,NA
26,83,1.76449077614861,1,NA
27,83,-0.19298244980236,0,NA
28,83,-0.235887973051321,1,NA
29,83,-0.617129034569686,0,NA
30,83,-0.301941819264227,1,NA
31,83,1.17991656808294,0,NA
32,83,0.0125158446111855,1,NA
33,83,-0.886087730212251,0,NA
34,83,-0.00641067317115196,1,NA
35,83,-1.1289991074123,0,NA
36,83,0.446397735176567,1,NA
37,83,-0.196746216422145,0,NA
38,83,1.01948086637525,1,NA
39,83,0.960372922290905,0,NA
40,83,1.6540520912828,1,NA
41,83,0.395785226738228,0,NA
42,83,0.375985974521891,1,NA
43,83,-0.442672393442096,0,NA
44,83,0.31018134910557,1,NA
45,83,0.750393229823686,0,NA
46,83,1.25675261529167,1,NA
47,83,-1.16658086490759,0,NA
48,83,0.520535713297599,1,NA
49,83,0.0547910284758675,0,NA
50,83,-0.279785731932198,1,NA
1,84,1.93864186558852,0,0.66409761242884
2,84,1.89236389882502,1,0.66409761242884
3,84,1.25696183407103,0,0.66409761242884
4,84,3.79486204372319,1,0.66409761242884
5,84,2.36354165709447,0,0.66409761242884
6,84,2.8258078102804,1,0.66409761242884
7,84,1.1554836930863,0,0.66409761242884
8,84,2.38453720757565,1,0.66409761242884
9,84,1.41704149504114,0,0.66409761242884
10,84,3.11755935025626,1,0.66409761242884
11,84,2.28981825752357,0,0.66409761242884
12,84,2.18234799453855,1,0.66409761242884
13,84,1.5530138970032,0,0.66409761242884
14,84,2.80901423586716,1,0.66409761242884
15,84,1.63328543293091,0,0.66409761242884
16,84,2.19547404548915,1,0.66409761242884
17,84,0.838631421115847,0,0.66409761242884
18,84,1.75220134039129,1,0.66409761242884
19,84,0.733147649019137,0,0.66409761242884
20,84,1.73231421718652,1,0.66409761242884
21,84,NA,0,0.66409761242884
22,84,2.69229948611495,1,0.66409761242884
23,84,2.28082300873811,0,0.66409761242884
24,84,1.76385232855264,1,0.66409761242884
25,84,0.447297448707169,0,0.66409761242884
26,84,1.62433740429073,1,0.66409761242884
27,84,NA,0,0.66409761242884
28,84,2.28554642507544,1,0.66409761242884
29,84,1.09686717376871,0,0.66409761242884
30,84,1.72742021438373,1,0.66409761242884
31,84,3.41857509471368,0,0.66409761242884
32,84,2.89539894841663,1,0.66409761242884
33,84,1.03258022979671,0,0.66409761242884
34,84,2.44335682639904,1,0.66409761242884
35,84,0.462787256278543,0,0.66409761242884
36,84,2.37881230477131,1,0.66409761242884
37,84,1.80135986044845,0,0.66409761242884
38,84,2.21804738592502,1,0.66409761242884
39,84,0.575989926698245,0,0.66409761242884
40,84,1.73760170760239,1,0.66409761242884
41,84,0.865341928947464,0,0.66409761242884
42,84,1.2380614806757,1,0.66409761242884
43,84,2.61264286061832,0,0.66409761242884
44,84,0.837430507283362,1,0.66409761242884
45,84,1.89053826255466,0,0.66409761242884
46,84,1.38286090690594,1,0.66409761242884
47,84,0.970743143809832,0,0.66409761242884
48,84,3.08343323279637,1,0.66409761242884
49,84,1.49884187771108,0,0.66409761242884
50,84,0.110667373566804,1,0.66409761242884
1,85,-0.942641833202284,0,NA
2,85,0.737126220816446,1,NA
3,85,0.210411576085705,0,NA
4,85,1.53041673442998,1,NA
5,85,0.667683222936306,0,NA
6,85,0.636190377108335,1,NA
7,85,-1.15079060349103,0,NA
8,85,-0.039355030581014,1,NA
9,85,-1.35513353735395,0,NA
10,85,1.64156606393672,1,NA
11,85,-0.223248139063734,0,NA
12,85,-0.332159139825585,1,NA
13,85,-0.134262714972215,0,NA
14,85,1.01991531687556,1,NA
15,85,1.35128964997645,0,NA
16,85,2.25655715804376,1,NA
17,85,-0.622679011628876,0,NA
18,85,1.35101610246021,1,NA
19,85,1.26604101663861,0,NA
20,85,-0.206754603605053,1,NA
21,85,NA,0,NA
22,85,0.815691075665432,1,NA
23,85,-0.917371053483914,0,NA
24,85,1.85919869131152,1,NA
25,85,-2.21515331280655,0,NA
26,85,-0.808690099396973,1,NA
27,85,-0.985032627532901,0,NA
28,85,-0.589064085246483,1,NA
29,85,0.257846213049761,0,NA
30,85,0.345487498866664,1,NA
31,85,1.51049456608812,0,NA
32,85,1.7599730737738,1,NA
33,85,-1.13706338648851,0,NA
34,85,0.895887632178405,1,NA
35,85,-0.722494566908143,0,NA
36,85,-0.41950348306588,1,NA
37,85,-1.32233013048864,0,NA
38,85,0.352941484065888,1,NA
39,85,-0.195377866747337,0,NA
40,85,0.425882017560891,1,NA
41,85,0.00141902967179539,0,NA
42,85,0.413735082165088,1,NA
43,85,0.473822761009127,0,NA
44,85,0.902784650642775,1,NA
45,85,-0.0672366591687156,0,NA
46,85,0.932881325051971,1,NA
47,85,-1.21607270183537,0,NA
48,85,0.416373114771208,1,NA
49,85,-0.484848293895948,0,NA
50,85,1.06832196449656,1,NA
1,86,-1.19932312787302,0,1.02840024728624
2,86,-1.45380359260014,1,1.02840024728624
3,86,-1.73353841461801,0,1.02840024728624
4,86,-1.10459354891833,1,1.02840024728624
5,86,-1.39273414383522,0,1.02840024728624
6,86,-0.204220501209686,1,1.02840024728624
7,86,-0.129813786403445,0,1.02840024728624
8,86,0.0802159177817333,1,1.02840024728624
9,86,-0.646173535355611,0,1.02840024728624
10,86,0.528530922242881,1,1.02840024728624
11,86,-1.46865395759074,0,1.02840024728624
12,86,-0.053616565656263,1,1.02840024728624
13,86,-0.736334139964222,0,1.02840024728624
14,86,-2.12682726094864,1,1.02840024728624
15,86,-0.187823944030523,0,1.02840024728624
16,86,1.63100601715576,1,1.02840024728624
17,86,-0.779423247189744,0,1.02840024728624
18,86,0.176784030585692,1,1.02840024728624
19,86,-0.636464140935015,0,1.02840024728624
20,86,-0.913830178355499,1,1.02840024728624
21,86,-1.63684243590492,0,1.02840024728624
22,86,-1.23574299269857,1,1.02840024728624
23,86,-0.257023739448224,0,1.02840024728624
24,86,0.237185592600188,1,1.02840024728624
25,86,0.148194187193621,0,1.02840024728624
26,86,-0.59241371450531,1,1.02840024728624
27,86,-0.157546691276233,0,1.02840024728624
28,86,0.373079315714664,1,1.02840024728624
29,86,-1.66661271307334,0,1.02840024728624
30,86,-0.0662051541643783,1,1.02840024728624
31,86,0.0251029402706033,0,1.02840024728624
32,86,-0.321578902910015,1,1.02840024728624
33,86,NA,0,1.02840024728624
34,86,0.898201170425189,1,1.02840024728624
35,86,NA,0,1.02840024728624
36,86,-0.800994962349266,1,1.02840024728624
37,86,NA,0,1.02840024728624
38,86,0.0738223723120592,1,1.02840024728624
39,86,-0.13332690023757,0,1.02840024728624
40,86,0.327979487485807,1,1.02840024728624
41,86,-1.19132223532072,0,1.02840024728624
42,86,NA,1,1.02840024728624
43,86,-1.27895164939493,0,1.02840024728624
44,86,-0.234658636680158,1,1.02840024728624
45,86,-0.0148217545642211,0,1.02840024728624
46,86,0.0793953708859284,1,1.02840024728624
47,86,-1.88649967240625,0,1.02840024728624
48,86,0.378726226669632,1,1.02840024728624
49,86,-0.97698892136339,0,1.02840024728624
50,86,-1.76885352438556,1,1.02840024728624
1,87,-0.309076602768557,0,0.304318982427332
2,87,0.262646841207071,1,0.304318982427332
3,87,0.0583648738548406,0,0.304318982427332
4,87,2.12539883344012,1,0.304318982427332
5,87,1.46689134756176,0,0.304318982427332
6,87,1.30676980679016,1,0.304318982427332
7,87,-1.01698842279867,0,0.304318982427332
8,87,0.889556095891106,1,0.304318982427332
9,87,NA,0,0.304318982427332
10,87,1.75725256879363,1,0.304318982427332
11,87,0.138916816298952,0,0.304318982427332
12,87,0.652754383381224,1,0.304318982427332
13,87,-0.918523256721404,0,0.304318982427332
14,87,0.104257670175152,1,0.304318982427332
15,87,0.157504401398707,0,0.304318982427332
16,87,1.85039584749767,1,0.304318982427332
17,87,-1.86063152827494,0,0.304318982427332
18,87,-0.431632799368192,1,0.304318982427332
19,87,-0.963493886831726,0,0.304318982427332
20,87,1.34923750708276,1,0.304318982427332
21,87,-0.349546453746126,0,0.304318982427332
22,87,1.18010377189849,1,0.304318982427332
23,87,-0.285021355570161,0,0.304318982427332
24,87,-0.455018953998868,1,0.304318982427332
25,87,-1.34398894652278,0,0.304318982427332
26,87,0.808921376650923,1,0.304318982427332
27,87,-1.36879441634734,0,0.304318982427332
28,87,0.000477359121111354,1,0.304318982427332
29,87,-0.511881335035074,0,0.304318982427332
30,87,-0.0351568152714146,1,0.304318982427332
31,87,1.58244063867336,0,0.304318982427332
32,87,-0.143770975385631,1,0.304318982427332
33,87,0.0287326365011411,0,0.304318982427332
34,87,1.58197543566062,1,0.304318982427332
35,87,-0.670442814975218,0,0.304318982427332
36,87,0.915950203737637,1,0.304318982427332
37,87,-0.163083052462921,0,0.304318982427332
38,87,0.290012716378107,1,0.304318982427332
39,87,-0.22471969046627,0,0.304318982427332
40,87,0.923185177489523,1,0.304318982427332
41,87,1.01641547928655,0,0.304318982427332
42,87,-0.794980081269994,1,0.304318982427332
43,87,0.87316905765771,0,0.304318982427332
44,87,-1.05527250912782,1,0.304318982427332
45,87,-0.0138626455796954,0,0.304318982427332
46,87,0.719808081984814,1,0.304318982427332
47,87,-1.01575724820168,0,0.304318982427332
48,87,0.374453282560558,1,0.304318982427332
49,87,-0.641486419005627,0,0.304318982427332
50,87,0.086635470167554,1,0.304318982427332
1,88,-2.20599096937091,0,NA
2,88,-1.68012806524116,1,NA
3,88,0.0437007591832767,0,NA
4,88,-0.973258220846506,1,NA
5,88,-0.547914672316318,0,NA
6,88,1.49019760497441,1,NA
7,88,-1.48481676233408,0,NA
8,88,0.0203588989992268,1,NA
9,88,-0.892794662913026,0,NA
10,88,-0.273138634935936,1,NA
11,88,0.00171742523383012,0,NA
12,88,-0.799799654169325,1,NA
13,88,-0.806732135161747,0,NA
14,88,-0.327954866864269,1,NA
15,88,0.0279799113662434,0,NA
16,88,0.316699479075127,1,NA
17,88,-1.70629247298336,0,NA
18,88,1.27523529162548,1,NA
19,88,-0.994110422222253,0,NA
20,88,0.319090849807985,1,NA
21,88,-1.50414730596978,0,NA
22,88,0.38353007418864,1,NA
23,88,-0.658262985168439,0,NA
24,88,0.343286216794076,1,NA
25,88,-1.33764136628673,0,NA
26,88,-0.890049660077712,1,NA
27,88,-1.83321007625032,0,NA
28,88,-0.838607397867139,1,NA
29,88,-0.732765411717523,0,NA
30,88,-1.60036131073462,1,NA
31,88,1.83063349246959,0,NA
32,88,0.294197421508181,1,NA
33,88,-1.51461143086105,0,NA
34,88,0.170279261466918,1,NA
35,88,-2.04140745288144,0,NA
36,88,1.02190561231043,1,NA
37,88,-1.91583663274487,0,NA
38,88,-0.311770775204995,1,NA
39,88,-0.958690370397666,0,NA
40,88,NA,1,NA
41,88,-1.53990316592598,0,NA
42,88,-1.42555452051804,1,NA
43,88,-0.646405735376054,0,NA
44,88,-0.260022354976144,1,NA
45,88,-0.845177137449395,0,NA
46,88,-1.67118228720606,1,NA
47,88,-1.24065464691617,0,NA
48,88,-1.55357553510926,1,NA
49,88,-1.75142472417388,0,NA
50,88,-1.15078333608598,1,NA
1,89,-1.53789783297726,0,NA
2,89,-1.24175910590986,1,NA
3,89,-0.688043393520972,0,NA
4,89,-0.191059641673765,1,NA
5,89,-0.701454706927724,0,NA
6,89,-1.01798138821225,1,NA
7,89,-1.59677824774039,0,NA
8,89,-0.759535383608137,1,NA
9,89,-2.28520116150628,0,NA
10,89,-1.29418743520862,1,NA
11,89,-0.508122387111786,0,NA
12,89,-1.70207285421694,1,NA
13,89,-1.79110243200696,0,NA
14,89,-1.4396709780036,1,NA
15,89,-2.04266215053695,0,NA
16,89,-0.675246288329694,1,NA
17,89,-1.53672461000397,0,NA
18,89,-0.220454091365767,1,NA
19,89,-2.37923627463328,0,NA
20,89,-1.64804014946946,1,NA
21,89,-0.559252548895944,0,NA
22,89,-1.58754266926245,1,NA
23,89,-1.15541071562193,0,NA
24,89,-0.923760954650994,1,NA
25,89,-1.37801050942231,0,NA
26,89,-1.03531055958382,1,NA
27,89,-2.00978635434505,0,NA
28,89,-1.6922907950153,1,NA
29,89,-2.66612030567003,0,NA
30,89,-2.21728794720714,1,NA
31,89,-1.22496015096051,0,NA
32,89,-0.795079852203277,1,NA
33,89,-2.07866294716533,0,NA
34,89,-0.888044943405967,1,NA
35,89,-2.72213034971327,0,NA
36,89,-1.07442755215516,1,NA
37,89,-1.70243711009959,0,NA
38,89,-1.97520619449614,1,NA
39,89,-1.80256003789662,0,NA
40,89,-0.462710963420156,1,NA
41,89,-2.34089143351952,0,NA
42,89,-1.1434735485068,1,NA
43,89,-2.04488421167533,0,NA
44,89,-1.37753065378127,1,NA
45,89,-2.5799040970579,0,NA
46,89,-1.00082624096209,1,NA
47,89,-2.2713884891048,0,NA
48,89,-2.34436570888231,1,NA
49,89,-2.11477989737787,0,NA
50,89,-0.826163954406057,1,NA
1,90,0.30318897820798,0,-0.627955167744468
2,90,0.180826666497172,1,-0.627955167744468
3,90,1.66902185472776,0,-0.627955167744468
4,90,-0.320389625056069,1,-0.627955167744468
5,90,1.03454706641169,0,-0.627955167744468
6,90,1.70950071170821,1,-0.627955167744468
